Accident_ID,Date,Time,Severity,Weather_Condition,Road_Type,Visibility,Temperature_C,Traffic_Density,Speed_Limit,Traffic_Signal,Lighting_Condition,Vehicle_Count,Driver_Age,Alcohol_Involved,County,Road_Name,Police_Response_Time
805,2024-02-03,12:00:00,Minor,Clear,Urban,5.453866567853983,5.3868335580165585,82.12501545597043,120,Yes,Night,5,53,No,Nakuru,Nakuru-Eldoret Highway,8
806,2024-02-03,13:00:00,Moderate,Fog,Urban,9.784425125919284,33.78894531191908,54.46308711071358,90,Yes,Daylight,1,50,No,Nyeri,Nyeri-Nanyuki Road,34
807,2024-02-03,14:00:00,Severe,Clear,Urban,7.69444696777717,12.249354791662313,7.78565196087696,120,No,Dusk,9,43,No,Thika,Mombasa Road,55
808,2024-02-03,15:00:00,Severe,Fog,Intersection,2.035878644251138,8.900751812550185,95.54481914380675,30,Yes,Daylight,6,65,No,Meru,Meru-Maua Road,46
809,2024-02-03,16:00:00,Minor,Clear,Highway,5.030551011445715,-2.9860189212258703,24.696116699189254,30,No,Daylight,9,57,No,Mombasa,Thika Superhighway,43
810,2024-02-03,17:00:00,Minor,Snow,Urban,7.324146166034038,-2.889389685615895,85.96453453526065,30,No,Dusk,3,34,No,Nyeri,Uhuru Highway,9
811,2024-02-03,18:00:00,Severe,Clear,Urban,2.8497330002812915,22.68045023786619,16.88100057845642,30,No,Dusk,5,57,No,Eldoret,Nakuru-Eldoret Highway,7
812,2024-02-03,19:00:00,Moderate,Clear,Highway,6.58584424371443,13.317159777361116,85.39428821418528,70,No,Daylight,2,24,No,Nyeri,Kangundo Road,26
813,2024-02-03,20:00:00,Minor,Clear,Urban,6.832704550942883,4.060865041444227,1.3228812905293985,120,No,Night,5,74,No,Nairobi,Thika Superhighway,32
814,2024-02-03,21:00:00,Severe,Snow,Highway,2.045647566181376,19.558812253009307,51.178045656948065,50,Yes,Daylight,8,25,No,Kakamega,Kisumu-Busia Road,26
815,2024-02-03,22:00:00,Moderate,Snow,Highway,5.868310468301185,5.114324730004448,76.94425794215569,120,No,Dusk,2,70,No,Meru,Mombasa-Malindi Highway,26
816,2024-02-03,23:00:00,Minor,Snow,Intersection,7.830455654296773,18.105270173776905,93.47955174927833,70,No,Night,8,73,No,Nairobi,Nyeri-Nanyuki Road,38
817,2024-02-04,00:00:00,Minor,Snow,Rural,5.239508813091448,9.368349879307614,90.92021362064871,30,No,Dusk,4,79,Yes,Eldoret,Uhuru Highway,33
818,2024-02-04,01:00:00,Minor,Fog,Intersection,0.6149796093730205,27.94208906447276,81.96248695476449,70,Yes,Dusk,1,48,Yes,Machakos,Kisumu-Busia Road,47
819,2024-02-04,02:00:00,Minor,Fog,Rural,0.5858654562532757,27.827846430671173,88.8191349661304,90,No,Night,5,76,No,Nairobi,Thika Superhighway,46
820,2024-02-04,03:00:00,Minor,Rain,Rural,3.891778767715116,14.094015924896052,19.92196858370765,90,No,Dusk,1,75,No,Nyeri,Mombasa-Malindi Highway,59
821,2024-02-04,04:00:00,Moderate,Snow,Rural,9.29884365010193,9.032764373400624,28.418429571172876,120,Yes,Dusk,7,29,No,Mombasa,Nyeri-Nanyuki Road,17
822,2024-02-04,05:00:00,Minor,Fog,Urban,2.6724294062342833,9.502391862363782,28.89685249210585,120,No,Dusk,8,65,No,Nyeri,Kisumu-Busia Road,11
823,2024-02-04,06:00:00,Minor,Clear,Intersection,6.526455044281028,27.22858102672872,37.70539310016988,50,No,Dusk,3,48,No,Nyeri,Nyeri-Nanyuki Road,14
824,2024-02-04,07:00:00,Minor,Snow,Rural,2.6097207715865456,8.12717931190448,39.33206703851887,50,Yes,Dusk,3,61,Yes,Meru,Thika Superhighway,32
825,2024-02-04,08:00:00,Minor,Rain,Highway,3.555864901765712,3.3623749482738408,54.45553246546755,90,No,Dusk,7,36,No,Thika,Kangundo Road,8
826,2024-02-04,09:00:00,Severe,Rain,Urban,8.556399851214097,-1.612466324987727,15.987976336644138,30,No,Dusk,4,27,No,Nakuru,Jogoo Road,36
827,2024-02-04,10:00:00,Minor,Rain,Intersection,7.424183701564496,13.667724835376337,69.12466637859893,70,No,Dusk,3,56,No,Nyeri,Meru-Maua Road,26
828,2024-02-04,11:00:00,Minor,Clear,Rural,1.406293134475501,14.285283956793677,16.75665393045065,50,No,Dusk,8,29,No,Nyeri,Meru-Maua Road,24
829,2024-02-04,12:00:00,Moderate,Fog,Highway,4.572669199371119,28.636348416116284,31.030848210454753,50,No,Daylight,3,37,No,Nakuru,Kisumu-Busia Road,52
830,2024-02-04,13:00:00,Minor,Clear,Intersection,0.7771127546300125,3.849547857842559,50.33451306061541,30,Yes,Daylight,7,54,No,Mombasa,Kisumu-Busia Road,24
831,2024-02-04,14:00:00,Minor,Snow,Intersection,5.068456392728585,10.239650946735996,79.64405615234773,30,Yes,Dusk,2,65,No,Meru,Meru-Maua Road,10
832,2024-02-04,15:00:00,Minor,Rain,Urban,6.793123111160146,27.336229555747636,73.94692332387272,120,Yes,Daylight,1,58,Yes,Machakos,Nakuru-Eldoret Highway,13
833,2024-02-04,16:00:00,Minor,Clear,Intersection,1.6257749241824397,27.944944429958937,64.55343564105223,70,No,Night,6,24,No,Eldoret,Kangundo Road,32
834,2024-02-04,17:00:00,Minor,Clear,Urban,3.2444069196370737,10.384443039150728,15.577326058017016,30,No,Daylight,8,69,No,Eldoret,Meru-Maua Road,17
835,2024-02-04,18:00:00,Minor,Fog,Rural,4.27944794227049,13.364960931467238,54.70453456155777,50,No,Dusk,1,71,No,Nairobi,Meru-Maua Road,35
836,2024-02-04,19:00:00,Minor,Fog,Urban,9.235544734232473,7.131435633971318,8.744650179988545,50,Yes,Dusk,9,75,Yes,Meru,Mombasa-Malindi Highway,43
837,2024-02-04,20:00:00,Severe,Rain,Highway,9.935922646518158,32.30219513677248,37.73631767966508,90,No,Daylight,3,31,No,Kakamega,Kisumu-Busia Road,54
838,2024-02-04,21:00:00,Minor,Clear,Urban,0.9266573404583507,-0.25424937033678763,41.35165302899592,30,No,Dusk,3,28,No,Machakos,Nyeri-Nanyuki Road,18
839,2024-02-04,22:00:00,Minor,Clear,Highway,7.729575273206224,32.3499769200588,3.9811439445753827,120,No,Night,4,24,No,Eldoret,Mombasa-Malindi Highway,26
840,2024-02-04,23:00:00,Moderate,Fog,Urban,4.03137863082226,22.35465807341373,27.398809946997183,70,Yes,Night,1,46,Yes,Kakamega,Kisumu-Busia Road,41
841,2024-02-05,00:00:00,Minor,Clear,Intersection,4.22835276918006,16.26288610746925,95.56494672664894,120,Yes,Dusk,9,27,No,Thika,Meru-Maua Road,58
842,2024-02-05,01:00:00,Moderate,Clear,Rural,7.665517246796716,-3.693637568620165,95.36326078296895,50,No,Night,3,46,No,Kakamega,Uhuru Highway,49
843,2024-02-05,02:00:00,Minor,Clear,Highway,9.225051105381382,14.023847672880333,35.23270542525393,120,No,Night,4,26,No,Kakamega,Jogoo Road,28
844,2024-02-05,03:00:00,Severe,Fog,Urban,9.533821647774209,11.309924200109293,4.310010894832406,50,No,Daylight,1,53,No,Machakos,Kisumu-Busia Road,12
845,2024-02-05,04:00:00,Minor,Rain,Urban,5.982664567364047,1.4487524790049022,17.909493932818155,50,Yes,Night,4,65,No,Thika,Jogoo Road,19
846,2024-02-05,05:00:00,Minor,Snow,Urban,3.8926510133547767,21.256384140026277,39.221779343354015,50,Yes,Daylight,1,27,No,Kakamega,Mombasa Road,55
847,2024-02-05,06:00:00,Minor,Rain,Intersection,7.981716315658403,33.846036294731434,94.77796979692297,50,Yes,Dusk,5,36,No,Nakuru,Kangundo Road,45
848,2024-02-05,07:00:00,Severe,Snow,Intersection,2.8845131409918525,17.487552442581006,14.119906353718491,50,No,Daylight,5,73,No,Kisumu,Meru-Maua Road,10
849,2024-02-05,08:00:00,Minor,Clear,Highway,5.858703273918419,23.590131057757834,76.35158436682123,90,Yes,Dusk,7,48,No,Nyeri,Nyeri-Nanyuki Road,27
850,2024-02-05,09:00:00,Minor,Rain,Highway,3.906495384486295,-2.2619818973593286,10.868253937469207,120,No,Dusk,8,34,Yes,Mombasa,Nakuru-Eldoret Highway,29
851,2024-02-05,10:00:00,Minor,Snow,Intersection,6.737995200224823,11.70667983267979,98.12575773912768,90,No,Dusk,4,26,No,Nyeri,Nyeri-Nanyuki Road,35
852,2024-02-05,11:00:00,Moderate,Fog,Highway,2.7837896724883153,-0.3456605934201651,38.161649910913496,90,Yes,Dusk,7,62,No,Nairobi,Mombasa-Malindi Highway,50
853,2024-02-05,12:00:00,Minor,Fog,Rural,2.320132984480845,19.511833421460416,77.5234538899056,30,No,Dusk,4,50,No,Kakamega,Jogoo Road,33
854,2024-02-05,13:00:00,Moderate,Rain,Rural,9.223271323416652,32.539286328566185,34.259108281113186,30,Yes,Daylight,3,51,No,Eldoret,Mombasa-Malindi Highway,27
855,2024-02-05,14:00:00,Minor,Rain,Intersection,1.4671349880206006,21.471109298865542,62.76688771588087,30,No,Dusk,6,62,No,Meru,Uhuru Highway,14
856,2024-02-05,15:00:00,Minor,Clear,Highway,5.306600123481851,-1.9278780674231388,19.201608474003674,70,No,Night,4,41,No,Nairobi,Mombasa Road,13
857,2024-02-05,16:00:00,Minor,Rain,Urban,2.5981014381485847,9.186648199403313,14.602101929696254,30,Yes,Night,3,26,Yes,Machakos,Nyeri-Nanyuki Road,53
858,2024-02-05,17:00:00,Minor,Clear,Rural,0.8698346515938408,17.02653517763406,93.80641395681313,120,No,Dusk,9,24,No,Meru,Nyeri-Nanyuki Road,17
859,2024-02-05,18:00:00,Minor,Clear,Intersection,0.8421787737685507,11.128310245330088,91.76472779044335,90,No,Night,5,33,Yes,Meru,Uhuru Highway,36
860,2024-02-05,19:00:00,Minor,Fog,Highway,2.16460683500536,28.345760419006893,88.74689402128824,120,No,Daylight,7,36,No,Machakos,Meru-Maua Road,53
861,2024-02-05,20:00:00,Moderate,Fog,Intersection,8.734318367807003,27.58684018839957,62.543345016659345,30,No,Daylight,6,56,No,Nakuru,Kisumu-Busia Road,55
862,2024-02-05,21:00:00,Minor,Snow,Urban,3.183548067781753,19.473240804128856,80.82682112162783,70,No,Dusk,5,23,No,Nyeri,Jogoo Road,49
863,2024-02-05,22:00:00,Minor,Fog,Rural,9.52936212046531,9.938317805308209,6.903693691137491,70,No,Dusk,7,67,No,Nairobi,Jogoo Road,45
864,2024-02-05,23:00:00,Minor,Fog,Intersection,6.025411783397339,5.213454950529766,33.47890418906792,90,No,Dusk,6,68,No,Nyeri,Kangundo Road,5
865,2024-02-06,00:00:00,Minor,Rain,Intersection,4.647834802803278,-0.7650272714748274,31.37031247571562,120,No,Night,2,28,Yes,Thika,Kangundo Road,5
866,2024-02-06,01:00:00,Minor,Fog,Intersection,6.010843929359819,9.195907339462162,63.56453219526132,50,Yes,Night,3,78,No,Eldoret,Kangundo Road,41
867,2024-02-06,02:00:00,Minor,Snow,Urban,5.408634659649544,11.526900688308782,35.59577734706405,120,Yes,Daylight,2,29,No,Nairobi,Jogoo Road,44
868,2024-02-06,03:00:00,Minor,Rain,Intersection,7.708374410694589,22.032917004162943,14.85067816436808,30,No,Night,3,78,No,Machakos,Kisumu-Busia Road,22
869,2024-02-06,04:00:00,Moderate,Snow,Urban,3.1837126267420963,21.32639297190294,59.646707541354374,50,No,Daylight,1,75,No,Kakamega,Meru-Maua Road,40
870,2024-02-06,05:00:00,Severe,Fog,Urban,3.8539787202028726,-2.195674414349722,81.43839206690815,70,Yes,Night,8,59,No,Nairobi,Mombasa Road,35
871,2024-02-06,06:00:00,Minor,Snow,Urban,8.993895874065881,10.810372617246312,38.21234944599732,90,No,Daylight,6,30,No,Nairobi,Mombasa Road,58
872,2024-02-06,07:00:00,Minor,Rain,Rural,9.491336874928852,2.2711546886944767,13.22687150984817,90,Yes,Dusk,2,29,No,Kisumu,Uhuru Highway,5
873,2024-02-06,08:00:00,Moderate,Clear,Rural,8.979303161121507,1.2725082126722276,19.668819731282305,70,Yes,Night,8,38,No,Machakos,Thika Superhighway,51
874,2024-02-06,09:00:00,Minor,Snow,Intersection,4.484755942594479,28.09208598948984,23.7483305169384,30,Yes,Daylight,6,27,No,Machakos,Nakuru-Eldoret Highway,56
875,2024-02-06,10:00:00,Minor,Snow,Intersection,7.913472278565376,-3.3233913313496988,29.989759299453624,70,No,Night,7,37,No,Nyeri,Kisumu-Busia Road,40
876,2024-02-06,11:00:00,Minor,Rain,Rural,5.025189466360438,11.767315036084852,64.27950705063091,30,No,Dusk,1,67,No,Eldoret,Thika Superhighway,13
877,2024-02-06,12:00:00,Moderate,Rain,Highway,5.226628595387971,1.7281462306607276,60.0945484537719,50,No,Daylight,7,53,No,Machakos,Mombasa-Malindi Highway,26
878,2024-02-06,13:00:00,Moderate,Snow,Rural,2.4444610360441974,30.173208627138962,69.60798615670392,70,Yes,Night,3,45,No,Mombasa,Kangundo Road,32
879,2024-02-06,14:00:00,Minor,Fog,Urban,6.115737880955907,17.281620531001405,36.25019845315131,30,Yes,Night,8,41,No,Machakos,Mombasa-Malindi Highway,30
880,2024-02-06,15:00:00,Minor,Snow,Rural,2.2682910286568054,4.255225455073921,82.39976518799783,50,Yes,Dusk,6,22,No,Mombasa,Mombasa Road,56
881,2024-02-06,16:00:00,Minor,Rain,Urban,3.6498646411383406,15.097091486655057,20.40876611557603,70,No,Dusk,4,54,Yes,Kakamega,Nakuru-Eldoret Highway,14
882,2024-02-06,17:00:00,Moderate,Clear,Intersection,8.622786915389383,24.25945438812463,46.90407475181539,90,Yes,Daylight,8,78,No,Eldoret,Thika Superhighway,51
883,2024-02-06,18:00:00,Minor,Clear,Highway,2.4672201875031243,33.32472035677735,80.09387215414303,70,Yes,Night,9,77,No,Nakuru,Nyeri-Nanyuki Road,7
884,2024-02-06,19:00:00,Minor,Fog,Intersection,1.1760037091476117,3.8178401698167583,18.015864773261924,120,No,Night,2,29,No,Nairobi,Meru-Maua Road,6
885,2024-02-06,20:00:00,Moderate,Snow,Urban,1.155572129821755,30.447270885173808,10.986311374078294,70,Yes,Dusk,6,75,No,Eldoret,Nakuru-Eldoret Highway,58
886,2024-02-06,21:00:00,Minor,Clear,Urban,9.437452944779524,32.37216456669961,88.36839676879897,120,Yes,Dusk,5,52,No,Nyeri,Jogoo Road,41
887,2024-02-06,22:00:00,Moderate,Snow,Urban,5.315744160637429,31.656821781282652,34.29296627591959,50,No,Daylight,5,78,No,Nairobi,Nakuru-Eldoret Highway,35
888,2024-02-06,23:00:00,Minor,Rain,Highway,4.389414682261674,20.416574274476393,68.3870124909032,70,No,Night,3,57,No,Mombasa,Uhuru Highway,37
889,2024-02-07,00:00:00,Minor,Clear,Rural,8.203346519575225,20.19282617738831,2.534860426393848,50,Yes,Night,8,71,No,Meru,Jogoo Road,36
890,2024-02-07,01:00:00,Minor,Fog,Intersection,8.440346315149903,11.128425327352911,69.00468884094497,50,No,Daylight,8,19,No,Eldoret,Thika Superhighway,47
891,2024-02-07,02:00:00,Moderate,Rain,Intersection,3.655814814598244,25.095915292151517,31.61013115469705,30,Yes,Daylight,5,67,No,Nyeri,Mombasa-Malindi Highway,16
892,2024-02-07,03:00:00,Moderate,Fog,Rural,7.089371546001055,16.251760734037276,5.574085358744174,50,No,Dusk,8,58,No,Mombasa,Meru-Maua Road,7
893,2024-02-07,04:00:00,Moderate,Rain,Intersection,7.825666750592923,22.097522849131778,60.9812761548117,50,Yes,Dusk,8,62,No,Nyeri,Uhuru Highway,59
894,2024-02-07,05:00:00,Minor,Clear,Highway,6.719181525226568,12.13831615395182,24.080381607317324,70,No,Daylight,3,56,No,Nyeri,Nakuru-Eldoret Highway,52
895,2024-02-07,06:00:00,Moderate,Fog,Intersection,1.940153210600944,24.25985856172556,38.680724205188,70,Yes,Daylight,2,59,Yes,Nyeri,Mombasa Road,30
896,2024-02-07,07:00:00,Minor,Fog,Urban,8.820889293412042,27.97886070418196,8.058081228651359,90,No,Night,9,26,No,Eldoret,Jogoo Road,18
897,2024-02-07,08:00:00,Minor,Rain,Rural,5.621398250992082,0.8574502641126447,14.716325109494532,30,No,Daylight,2,79,No,Meru,Thika Superhighway,16
898,2024-02-07,09:00:00,Moderate,Fog,Highway,3.183488050515035,28.31718862296912,29.797723549584376,50,No,Daylight,9,39,No,Mombasa,Thika Superhighway,56
899,2024-02-07,10:00:00,Minor,Rain,Rural,4.539667761658092,16.61186127161229,8.975950056015714,30,No,Night,4,64,No,Nakuru,Nyeri-Nanyuki Road,30
900,2024-02-07,11:00:00,Minor,Rain,Highway,0.8569253587896202,28.78663636360897,91.08262646863152,120,No,Daylight,2,22,No,Mombasa,Mombasa-Malindi Highway,20
901,2024-02-07,12:00:00,Minor,Rain,Urban,1.714734611612967,12.252068253640584,0.6047043183978418,50,No,Dusk,1,29,No,Machakos,Kangundo Road,57
902,2024-02-07,13:00:00,Minor,Rain,Rural,7.772694129900678,10.1616194153214,48.38602188643114,30,No,Dusk,4,18,No,Nairobi,Uhuru Highway,12
903,2024-02-07,14:00:00,Minor,Clear,Intersection,0.5001105301759783,31.602429300688897,12.324745813255145,90,Yes,Night,9,61,No,Meru,Mombasa Road,53
904,2024-02-07,15:00:00,Minor,Rain,Highway,4.457375370581776,5.046770701936051,30.767908947794854,90,Yes,Daylight,9,39,No,Eldoret,Mombasa-Malindi Highway,53
905,2024-02-07,16:00:00,Minor,Snow,Rural,5.46384672031309,28.768493011445727,92.60595598182655,50,No,Dusk,4,55,No,Kisumu,Thika Superhighway,32
906,2024-02-07,17:00:00,Moderate,Fog,Intersection,1.0190269900092368,14.360822900376164,16.169455327398687,120,No,Dusk,9,68,No,Nakuru,Kangundo Road,11
907,2024-02-07,18:00:00,Moderate,Snow,Rural,9.744242548237162,15.56381770205039,96.58323197183326,90,Yes,Dusk,6,36,No,Nairobi,Nakuru-Eldoret Highway,19
908,2024-02-07,19:00:00,Minor,Clear,Rural,2.648190646871883,7.338731259579362,20.579437698942172,90,Yes,Dusk,1,33,No,Kisumu,Thika Superhighway,45
909,2024-02-07,20:00:00,Minor,Snow,Rural,3.389887836544668,17.921688024760627,74.15661084668295,120,No,Daylight,6,48,No,Machakos,Uhuru Highway,40
910,2024-02-07,21:00:00,Minor,Fog,Highway,3.3874538664227596,8.008447851048452,54.66772648973117,30,Yes,Daylight,9,68,Yes,Mombasa,Meru-Maua Road,12
911,2024-02-07,22:00:00,Minor,Snow,Intersection,2.688958290114824,-3.4292234303339075,88.44787275967592,90,Yes,Daylight,2,20,No,Mombasa,Meru-Maua Road,14
912,2024-02-07,23:00:00,Minor,Clear,Urban,0.5140013098199585,5.879944213774241,55.399325550313094,70,No,Daylight,6,40,No,Meru,Thika Superhighway,19
913,2024-02-08,00:00:00,Moderate,Rain,Highway,7.4287755438359655,-4.744838263736373,53.45592191563087,90,No,Dusk,2,59,No,Eldoret,Uhuru Highway,59
914,2024-02-08,01:00:00,Minor,Snow,Highway,9.685032248093211,34.13419148227427,19.54580003683999,30,No,Night,4,76,No,Eldoret,Jogoo Road,22
915,2024-02-08,02:00:00,Minor,Clear,Highway,2.6307880912079282,33.6298883927899,16.62293620516587,30,Yes,Night,8,35,No,Nairobi,Kangundo Road,50
916,2024-02-08,03:00:00,Minor,Clear,Urban,6.798948322132513,10.806211898892201,91.64891511155142,50,No,Dusk,7,43,No,Thika,Kisumu-Busia Road,41
917,2024-02-08,04:00:00,Minor,Fog,Intersection,7.548015106107793,24.13483417358584,32.78381988500341,70,No,Dusk,9,30,No,Machakos,Thika Superhighway,45
918,2024-02-08,05:00:00,Severe,Fog,Intersection,8.560041101359985,8.832243936417,37.20822549628959,30,Yes,Night,7,75,No,Thika,Mombasa-Malindi Highway,49
919,2024-02-08,06:00:00,Moderate,Snow,Intersection,4.5149773716292865,21.843726283439043,75.98236584283885,120,No,Night,1,35,No,Nyeri,Nakuru-Eldoret Highway,55
920,2024-02-08,07:00:00,Minor,Rain,Rural,3.3778436035840778,27.21720172183916,33.882348242280734,70,Yes,Dusk,2,20,No,Nakuru,Nyeri-Nanyuki Road,47
921,2024-02-08,08:00:00,Moderate,Clear,Rural,3.5903037732187957,32.87024978768963,95.20624466390028,70,Yes,Dusk,6,75,No,Mombasa,Mombasa-Malindi Highway,48
922,2024-02-08,09:00:00,Minor,Snow,Rural,7.269902664435872,11.008491033986878,73.79277689988002,120,Yes,Daylight,7,77,No,Nairobi,Meru-Maua Road,39
923,2024-02-08,10:00:00,Moderate,Clear,Urban,8.259404931803543,26.33191931824191,59.742924257342,90,Yes,Daylight,3,40,Yes,Thika,Nyeri-Nanyuki Road,6
924,2024-02-08,11:00:00,Moderate,Clear,Rural,2.2253326936877253,5.637138025284752,88.08951605447525,120,Yes,Night,9,20,Yes,Meru,Jogoo Road,59
925,2024-02-08,12:00:00,Minor,Rain,Urban,4.023939577498769,34.61329215174593,4.960590834948276,120,Yes,Dusk,7,72,No,Kakamega,Jogoo Road,26
926,2024-02-08,13:00:00,Minor,Rain,Intersection,9.068431869116925,-3.9692160494259543,25.706269218920873,90,No,Night,6,42,No,Eldoret,Kangundo Road,19
927,2024-02-08,14:00:00,Minor,Snow,Rural,8.163588437100023,19.141152260044837,46.50363342209099,90,No,Daylight,6,44,No,Mombasa,Kangundo Road,41
928,2024-02-08,15:00:00,Minor,Rain,Rural,9.85615482624352,21.380239266053085,22.6978539471521,90,No,Daylight,1,75,Yes,Nairobi,Mombasa Road,43
929,2024-02-08,16:00:00,Moderate,Rain,Highway,7.665358466979767,22.521822282965154,74.39051873021519,90,Yes,Night,5,61,No,Kisumu,Jogoo Road,40
930,2024-02-08,17:00:00,Minor,Snow,Urban,4.235354409765262,-0.18449684843643954,91.92080310537251,90,No,Daylight,3,44,No,Nakuru,Meru-Maua Road,9
931,2024-02-08,18:00:00,Minor,Rain,Intersection,6.111059422949059,32.541191338925216,42.37701199309234,120,Yes,Dusk,7,69,No,Nyeri,Kangundo Road,52
932,2024-02-08,19:00:00,Moderate,Fog,Highway,6.779635415349543,2.247331162003312,34.2132600111895,50,No,Night,3,56,No,Meru,Thika Superhighway,19
933,2024-02-08,20:00:00,Severe,Clear,Highway,1.2453302550126775,19.910136129593642,96.15507321375662,50,Yes,Dusk,5,42,No,Machakos,Meru-Maua Road,31
934,2024-02-08,21:00:00,Minor,Clear,Intersection,5.672721111486719,3.9070431649233974,44.485243282754084,30,No,Dusk,7,79,No,Meru,Thika Superhighway,20
935,2024-02-08,22:00:00,Minor,Clear,Highway,7.238547870489791,7.288656680850835,48.90484004492832,50,Yes,Daylight,3,41,No,Nyeri,Mombasa-Malindi Highway,40
936,2024-02-08,23:00:00,Minor,Clear,Urban,2.0895523880100737,16.858341669124975,35.164987234190534,50,No,Dusk,2,25,No,Kakamega,Mombasa Road,42
937,2024-02-09,00:00:00,Minor,Snow,Urban,7.916001315542793,11.68773674258306,90.95484730121383,120,Yes,Night,6,26,No,Machakos,Nakuru-Eldoret Highway,22
938,2024-02-09,01:00:00,Severe,Clear,Rural,6.045841414884061,1.4090240390602515,56.89554832818507,90,No,Dusk,8,63,No,Machakos,Nakuru-Eldoret Highway,39
939,2024-02-09,02:00:00,Minor,Clear,Highway,9.54610696412715,1.8374560968339315,76.21745871816447,90,Yes,Dusk,4,54,No,Nairobi,Uhuru Highway,29
940,2024-02-09,03:00:00,Minor,Clear,Rural,0.903011832965471,11.725791526511987,81.18067183508863,120,No,Dusk,9,47,No,Meru,Nakuru-Eldoret Highway,26
941,2024-02-09,04:00:00,Minor,Clear,Highway,3.020598306776936,25.29131913102003,34.18490419172582,50,No,Dusk,8,70,No,Mombasa,Kangundo Road,35
942,2024-02-09,05:00:00,Minor,Fog,Urban,6.214761853348328,30.91858587391154,43.369433132038004,120,No,Dusk,7,36,No,Nyeri,Meru-Maua Road,41
943,2024-02-09,06:00:00,Moderate,Clear,Urban,3.3173191659563415,-1.6348935096246864,84.84717744062647,30,Yes,Daylight,7,70,No,Kakamega,Nakuru-Eldoret Highway,38
944,2024-02-09,07:00:00,Moderate,Fog,Urban,7.287029558676801,10.724156302376041,36.32553516758102,90,Yes,Night,3,33,Yes,Kakamega,Nyeri-Nanyuki Road,27
945,2024-02-09,08:00:00,Minor,Snow,Highway,7.710550183958344,-0.9901774510849348,79.39351334518513,70,Yes,Daylight,6,41,No,Eldoret,Mombasa Road,20
946,2024-02-09,09:00:00,Minor,Rain,Urban,1.4739016586315072,-4.336300774696085,94.09923225744372,30,Yes,Night,5,61,No,Nakuru,Nakuru-Eldoret Highway,10
947,2024-02-09,10:00:00,Minor,Clear,Highway,5.381617409964293,21.468747305758264,62.3210373068007,30,Yes,Night,1,38,No,Nairobi,Nakuru-Eldoret Highway,19
948,2024-02-09,11:00:00,Severe,Rain,Rural,5.334460278115031,19.09797767866351,74.16272874518889,120,No,Night,3,53,No,Nairobi,Kangundo Road,22
949,2024-02-09,12:00:00,Moderate,Rain,Highway,4.00816731704764,1.5207645525954483,80.50973120411349,50,Yes,Night,1,57,No,Kisumu,Jogoo Road,42
950,2024-02-09,13:00:00,Minor,Snow,Rural,9.362786194411886,4.352513323722565,84.50396488966425,90,No,Night,4,56,No,Nairobi,Kisumu-Busia Road,17
951,2024-02-09,14:00:00,Moderate,Rain,Highway,8.361310038795601,-4.051689854219265,39.505333785679596,70,No,Dusk,3,64,No,Machakos,Thika Superhighway,28
952,2024-02-09,15:00:00,Moderate,Fog,Rural,7.123489128141549,28.39788822777615,5.126345917599817,30,Yes,Daylight,4,79,No,Kisumu,Kangundo Road,17
953,2024-02-09,16:00:00,Minor,Rain,Urban,7.286103039482477,33.98762384194206,40.187627123673956,70,No,Daylight,9,79,No,Kakamega,Nakuru-Eldoret Highway,5
954,2024-02-09,17:00:00,Severe,Rain,Rural,4.886303366224632,0.4183814717876322,67.37562297840898,50,Yes,Dusk,3,23,No,Mombasa,Kangundo Road,52
955,2024-02-09,18:00:00,Minor,Rain,Urban,9.249447950417471,4.259008550611924,45.03503857807928,50,Yes,Night,6,22,No,Thika,Mombasa-Malindi Highway,40
956,2024-02-09,19:00:00,Minor,Clear,Urban,7.098656558906211,29.73638095787736,74.89631508603985,70,Yes,Daylight,6,31,No,Nakuru,Kangundo Road,53
957,2024-02-09,20:00:00,Minor,Clear,Rural,7.425320085730256,32.058551918247396,35.69824294686639,90,No,Dusk,7,70,No,Nakuru,Thika Superhighway,22
958,2024-02-09,21:00:00,Minor,Fog,Highway,8.68606358597978,11.785095312272414,63.474414110402954,50,Yes,Dusk,9,62,No,Mombasa,Kangundo Road,52
959,2024-02-09,22:00:00,Minor,Fog,Highway,3.1036800987508144,-2.975101109237035,18.641980485397458,70,Yes,Daylight,7,59,No,Mombasa,Uhuru Highway,37
960,2024-02-09,23:00:00,Moderate,Clear,Intersection,8.167173586733679,-3.424326652287224,74.93694366449569,30,Yes,Daylight,1,67,Yes,Thika,Mombasa-Malindi Highway,42
961,2024-02-10,00:00:00,Minor,Fog,Highway,2.354785728086674,17.95799464276042,54.56959688130259,70,No,Night,8,78,No,Eldoret,Kisumu-Busia Road,47
962,2024-02-10,01:00:00,Moderate,Clear,Intersection,3.7807485463264343,10.715804355727162,20.40643885466006,70,Yes,Night,5,21,No,Meru,Jogoo Road,10
963,2024-02-10,02:00:00,Minor,Snow,Highway,3.6882993155635058,-3.8539028968938194,29.191117349780725,120,No,Daylight,9,25,No,Nakuru,Meru-Maua Road,21
964,2024-02-10,03:00:00,Minor,Rain,Highway,9.795991949696836,18.33009569250227,74.86087085818323,50,No,Night,5,41,No,Eldoret,Jogoo Road,8
965,2024-02-10,04:00:00,Minor,Rain,Urban,8.637103625605304,-4.547898536439101,48.26012356615207,90,Yes,Dusk,5,28,No,Nairobi,Nakuru-Eldoret Highway,18
